Currency,Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD)
ETH,17/01/2019,121.687446,121.9623271,123.2277155,117.4122301
ETH,18/01/2019,119.200111,121.7069501,123.2127346,118.0183862
ETH,19/01/2019,123.5757733,119.2001575,125.644855,119.1326427
ETH,20/01/2019,117.5549281,123.0924412,123.7254707,115.9477573
ETH,21/01/2019,115.7333685,117.5546208,118.1063765,113.5182198
ETH,22/01/2019,118.2059598,115.733462,119.4316957,111.5413688
ETH,23/01/2019,116.3314967,117.8343338,118.8260132,115.0576305
ETH,24/01/2019,116.1124519,116.5487895,117.1012975,113.9071136
ETH,25/01/2019,115.2563719,116.4927725,117.135683,114.36117
ETH,26/01/2019,115.2436153,115.2563656,117.7671783,114.8544639
ETH,27/01/2019,112.6337305,115.2438412,115.6642687,110.7255844
ETH,28/01/2019,105.00828,111.4585952,112.3475302,100.8689102
ETH,29/01/2019,104.1371894,105.4232295,105.9885818,102.2851846
ETH,30/01/2019,107.5714899,104.1369391,109.2572739,102.9618629
ETH,31/01/2019,106.1733014,107.5141403,109.9469079,104.836687
ETH,01/02/2019,106.1211666,105.8107494,106.7926357,103.1805885
ETH,02/02/2019,106.7283216,106.1211678,107.3488817,105.1443238
ETH,03/02/2019,106.0944999,106.7092013,110.166227,104.7336032
ETH,04/02/2019,106.2401879,106.0331069,107.9000539,105.233206
ETH,05/02/2019,105.9936587,106.2401433,106.7151779,105.2543571
ETH,06/02/2019,103.9392121,106.0126809,106.3714783,100.2281067
ETH,07/02/2019,103.2855553,103.295652,104.7116365,102.7100567
ETH,08/02/2019,116.4289745,103.2859055,122.1893148,102.3980986
ETH,09/02/2019,117.848711,117.9527025,119.8365281,116.3853594
ETH,10/02/2019,120.3541791,117.8486112,121.1527323,114.8131007
ETH,11/02/2019,119.8905691,120.3544953,124.6101956,118.2158465
ETH,12/02/2019,120.2123398,119.90006,122.3045379,117.0696381
ETH,13/02/2019,120.4059778,120.9543782,124.978344,119.5683735
ETH,14/02/2019,119.8093875,120.4345757,123.0146428,119.0710362
ETH,15/02/2019,120.2850568,119.2897881,122.9850159,119.0954876
ETH,16/02/2019,122.2792165,120.2816441,123.4070221,120.1800621
ETH,17/02/2019,132.0913764,122.2830339,132.5506291,121.4280413
ETH,18/02/2019,142.6179951,132.0833333,146.9166314,131.1529605
ETH,19/02/2019,144.1606666,144.3135749,148.8948455,142.467722
ETH,20/02/2019,145.548254,144.1319613,147.116435,139.4673962
ETH,21/02/2019,142.8699894,145.5498059,148.192659,141.7698536
ETH,22/02/2019,146.6658012,144.2710962,147.2431931,142.4787667
ETH,23/02/2019,157.0470867,146.646476,158.7038543,145.0117552
ETH,24/02/2019,137.763891,157.0405027,164.8105504,133.5265434
ETH,25/02/2019,138.0371413,137.7391332,140.5764644,131.6922631
ETH,26/02/2019,135.7434191,138.0365834,138.3588512,133.3974162
ETH,27/02/2019,131.6677685,135.7713841,139.4785734,126.0432886
ETH,28/02/2019,134.8225062,131.6017073,137.6690331,131.3947799
ETH,01/03/2019,135.0662511,134.8221984,137.4061494,134.2014573
ETH,02/03/2019,131.3451771,134.7353162,135.520797,129.6586445
ETH,03/03/2019,130.3974612,132.147485,133.9691893,130.085624
ETH,04/03/2019,124.7250939,130.397338,130.5621235,122.2481348
ETH,05/03/2019,135.000572,125.1612073,137.414638,124.6598913
ETH,06/03/2019,137.084377,134.9907852,139.5835224,133.0811175
ETH,07/03/2019,136.8074624,137.0939127,139.491561,134.6826753
ETH,08/03/2019,132.361661,136.7882757,138.5675906,129.8461263
ETH,09/03/2019,136.0269174,132.7106301,137.8407867,132.2005986
ETH,10/03/2019,135.362074,136.3902091,136.9078854,133.4034303
ETH,11/03/2019,132.4076102,134.8044892,135.4373066,130.6559773
ETH,12/03/2019,132.8070687,132.4461884,134.3241247,127.4690417
ETH,13/03/2019,131.0407794,132.8068616,133.2914311,130.1662998
ETH,14/03/2019,131.3672841,131.0407794,134.2672075,128.8915679
ETH,15/03/2019,134.9901214,131.3674028,136.2490667,131.2485042
ETH,16/03/2019,140.5670429,134.990071,143.501283,134.9611651
ETH,17/03/2019,138.3158542,140.3810021,140.4071487,136.6650847
ETH,18/03/2019,137.3255003,138.3259516,141.1925474,135.73794
ETH,19/03/2019,137.6186421,136.9880793,138.7085004,136.3273095
ETH,20/03/2019,138.8187357,137.6183717,139.0857551,135.7446546
ETH,21/03/2019,134.8007697,138.5590736,139.0603972,132.3140785
ETH,22/03/2019,136.0194987,134.7910274,136.9953735,134.0564893
ETH,23/03/2019,136.4499004,135.7098432,137.6065983,135.5413046
ETH,24/03/2019,135.3985812,136.4499004,136.7817894,134.453531
ETH,25/03/2019,133.3026314,135.3987135,136.2429514,131.9485494
ETH,26/03/2019,133.4910765,133.3026314,134.0453117,131.8460825
ETH,27/03/2019,138.0700978,133.6068482,138.4396785,133.3502828
ETH,28/03/2019,137.3131883,138.0713549,139.6121758,136.9036614
ETH,29/03/2019,141.3032262,137.3131895,141.9577681,137.3054559
ETH,30/03/2019,141.9411062,142.9308879,145.3971303,140.1061778
ETH,01/04/2019,141.3437324,141.9411062,142.3020308,140.4430786
ETH,02/04/2019,141.7132481,141.3437324,143.4213246,139.6024912
ETH,03/04/2019,162.4298499,141.7131426,162.4298499,141.1391835
ETH,04/04/2019,164.7095956,162.4258216,178.7461975,161.3090185
ETH,05/04/2019,157.0412173,160.9538667,164.7657108,153.7237594
ETH,06/04/2019,165.9009262,157.0468402,168.4524558,156.4458813
ETH,07/04/2019,165.1570911,165.670146,173.1086202,160.5805099
ETH,08/04/2019,173.9915869,165.1570733,176.2497243,164.303237
ETH,09/04/2019,180.2351402,174.8922261,186.6640292,173.0594831
ETH,10/04/2019,176.1470907,180.2311269,181.0021667,173.97401
ETH,11/04/2019,176.9719357,176.1472962,184.5993879,170.9414177
ETH,12/04/2019,165.644294,177.6830928,177.8628853,160.3467721
ETH,13/04/2019,165.238241,165.5401782,167.3150712,159.6024532
ETH,14/04/2019,163.5799827,165.2382504,166.0142709,162.1620011
ETH,15/04/2019,168.281686,163.7809406,168.6729723,161.9848446
ETH,16/04/2019,161.2565404,167.9639778,169.3339981,156.8817265
ETH,17/04/2019,165.6484765,160.9763295,167.8432377,160.2917735
ETH,18/04/2019,166.3103093,165.6484765,168.1959472,164.9580747
ETH,19/04/2019,173.6138263,166.7711376,175.9973429,166.2979098
ETH,20/04/2019,173.3950038,174.1652914,174.7232332,169.8921116
ETH,21/04/2019,173.2030205,173.3950038,178.1999524,171.5048713
ETH,22/04/2019,170.1608503,173.2030202,174.6680259,166.8837057
ETH,23/04/2019,172.8128439,170.2137798,173.7226493,168.6895011
ETH,24/04/2019,171.8396593,172.8128439,176.6144828,169.3852632
ETH,25/04/2019,166.1931802,171.8313647,172.0982145,162.7420444
ETH,26/04/2019,154.2475258,166.1931789,167.2456154,150.0683729
ETH,27/04/2019,153.9102989,152.7665866,156.5630717,149.2671166
ETH,28/04/2019,157.4083036,153.9102919,159.1378387,153.1744018
ETH,29/04/2019,154.828085,157.4083036,157.4083036,153.9904274
ETH,30/04/2019,153.6813137,154.535305,156.4159374,150.1627163
ETH,01/05/2019,161.2913029,153.5656809,162.0022796,153.5621439
ETH,02/05/2019,157.8012726,161.2913029,163.4850412,157.5398057
ETH,03/05/2019,160.9700953,158.8186778,161.7107499,157.4255983
ETH,04/05/2019,166.1339035,160.9700953,169.4580392,159.3876543
ETH,05/05/2019,163.8906998,166.2612587,169.0984118,159.4444313
ETH,06/05/2019,162.9348635,163.0249998,164.4565507,158.9576223
ETH,07/05/2019,173.605118,162.9348544,176.1419967,159.4688469
ETH,08/05/2019,173.8130614,171.4987987,180.9202927,169.1960999
ETH,09/05/2019,170.8984032,167.592945,172.4007053,164.0970315
ETH,10/05/2019,170.9917809,170.8987343,173.6213547,166.7188906
ETH,11/05/2019,174.1020005,171.0468297,176.9262577,169.0667092
ETH,12/05/2019,200.4883684,173.1685198,201.0744132,173.167354
ETH,13/05/2019,188.3712623,193.5311125,203.994253,183.4799913
ETH,14/05/2019,197.3040944,188.3712623,208.6716874,186.6858254
ETH,15/05/2019,217.0781324,197.2995746,217.1880134,193.3100008
ETH,16/05/2019,246.8264233,218.4421333,247.0957861,218.2680924
ETH,17/05/2019,260.3302092,246.8210856,279.8812675,243.6837211
ETH,18/05/2019,239.4492649,260.3314924,269.7984664,224.8613405
ETH,19/05/2019,238.931991,246.8832332,250.7455078,233.9096324
ETH,20/05/2019,263.4469652,236.8134684,263.9456184,235.7462827
ETH,21/05/2019,250.0415313,263.4497712,265.731034,238.6343525
ETH,22/05/2019,255.8952567,251.9595337,263.4778804,247.6628728
ETH,23/05/2019,246.4173094,255.8952241,261.0659458,240.1637603
ETH,24/05/2019,245.987827,246.407558,248.3938024,231.6547624
ETH,25/05/2019,250.5181481,245.4053483,255.7286147,242.3041411
ETH,26/05/2019,252.8623843,249.6576557,258.0959148,248.0271095
ETH,27/05/2019,264.7384593,252.88237,270.6938734,246.2654321
ETH,28/05/2019,269.1706596,264.738369,280.1591994,264.4292806
ETH,29/05/2019,272.3649993,271.3580517,276.6166322,265.4736742
ETH,30/05/2019,270.458631,272.3645995,274.3331889,260.7551675
ETH,31/05/2019,253.2695206,269.4681278,288.8288033,174.8634317
ETH,01/06/2019,262.6178289,253.2541136,264.0152554,208.6338414
ETH,02/06/2019,268.0068681,262.6332284,275.0262939,261.3622702
ETH,03/06/2019,269.274568,268.0440843,273.8313452,210.3151091
ETH,04/06/2019,257.9038145,269.350444,270.9032065,211.3894776
ETH,05/06/2019,239.0754425,249.6732556,250.8096299,233.7830047
ETH,06/06/2019,246.3609228,239.0304545,249.249108,205.4552916
ETH,07/06/2019,243.5358114,246.1550866,249.6906583,198.8965083
ETH,08/06/2019,250.9237807,243.5257541,254.2408274,171.8649292
ETH,09/06/2019,245.1594275,250.9237246,251.9029196,188.9174314
ETH,10/06/2019,229.5070458,244.337663,245.1938419,184.8904299
ETH,11/06/2019,243.6975775,229.5109983,246.5467556,227.5986832
ETH,12/06/2019,245.6023534,247.6230872,248.8662286,170.4118677
ETH,13/06/2019,257.0824436,245.5892972,260.1928111,187.7823567
ETH,14/06/2019,255.8128946,262.4475639,263.972121,194.6956137
ETH,15/06/2019,263.9902062,255.796485,264.6293399,177.9932102
ETH,16/06/2019,268.8329564,263.8241691,273.3375335,190.6861686
ETH,17/06/2019,270.7520786,268.838735,278.8355814,207.9707537
ETH,18/06/2019,273.8801723,270.7634289,274.9991089,267.5539524
ETH,19/06/2019,263.1083722,273.9480765,274.3078433,261.3101545
ETH,20/06/2019,268.6365511,263.0697806,269.9607027,185.5163832
ETH,21/06/2019,271.8312145,268.6866404,274.2616507,176.3933055
ETH,22/06/2019,291.9443651,271.8410268,295.1896692,247.9209068
ETH,23/06/2019,302.005795,295.9257523,315.101062,293.0506112
ETH,24/06/2019,308.2046756,301.9969434,319.0247986,301.9419033
ETH,25/06/2019,308.6652726,308.2244555,313.5061674,222.140954
ETH,26/06/2019,316.2122784,308.8059673,316.4377844,305.5939741
ETH,27/06/2019,324.1308553,316.2487084,363.0531639,314.1520309
ETH,28/06/2019,296.1115559,324.1522872,342.9652397,274.5793916
ETH,29/06/2019,309.4092893,296.0943987,312.1489666,289.6351825
ETH,30/06/2019,314.0469441,310.3283211,314.3642121,291.677735
